Date,Domain,Page Type,Tweet,Country Character,Country Competence,People Character,People Competence,Sentiment
28:10.0,twitter.com,twitter,china electronic manufacturers inventorytosales ratio,1,1,1,0,neutral
27:59.0,twitter.com,twitter,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern,1,1,1,1,neutral
27:36.0,twitter.com,twitter,think dont know old ways like yulin festival dogs slaughtered stop entire world cannot indifferent anymore time chinese stop cruelty,1,0,1,1,negative
27:01.0,twitter.com,twitter,china china face masks facemasks areas areas hobbies leisure dystopian situation china using sharptongued drones force citizens wear face masks via,1,0,1,1,neutral
26:58.0,twitter.com,twitter,breaking advises americans avoid travel china due coronavirusoutbreak announce suspend flights china beginning coronavirus ncov,1,1,1,1,neutral
26:48.0,twitter.com,twitter,coronavirus challenge china s economy coronavirusoutbreak china,1,0,1,1,neutral
26:22.0,twitter.com,twitter,save tweet india continues sabotaging cpec harm pakistan china collaboration afghanistan extraregional powers sooner later face fierce collective winning response,1,1,1,1,neutral
25:58.0,twitter.com,twitter,save tweet india continues sabotaging cpec harm pakistan china collaboration afghanistan extraregional powers sooner later face fierce collective winning response,1,1,1,1,neutral
25:48.0,twitter.com,twitter,snakes may source wuhans seafood market virus outbreak chinavirus wuhan china coronoavirus coronavirus wuhancoronavirus snakes coronaoutbreak chinacoronavirus,1,-1,1,1,neutral
25:02.0,twitter.com,twitter,trump s china deal pitched boon working class celebrated wall street titans washington post techjunkieinvest,1,1,1,0,neutral
25:00.0,twitter.com,twitter,passengers returning china share experiences milan airport coronavirus,1,0,1,1,neutral
24:58.0,twitter.com,twitter,accounting global boxoffice revenue impact shutdown definitely massive one via china filmindustry coronavirus,1,0,1,1,neutral
24:46.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,1,1,0,0,negative
24:44.0,twitter.com,twitter,doctors china arrested revealing truth coronavirus,1,1,0,-1,negative
24:30.0,twitter.com,twitter,great investigation russia blaming usa outbreak coronavirus china,1,1,1,0,negative
24:19.0,twitter.com,twitter,china s coronavirus speak doctor baby toddler cough shortness breath you ve recently traveled china exposed someone symptoms recently china,1,0,1,1,neutral
24:14.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,1,1,1,1,neutral
23:56.0,twitter.com,twitter,message stranded pakistani china coronavirus coronavirusec,1,1,1,0,neutral
23:29.0,twitter.com,twitter,increible que esto suceda hoy happens china china,1,0,1,1,neutral
22:33.0,twitter.com,twitter,unitedstates state department issued travel alert china coronavirus continues rapidly spread today delta airlines announced suspensions flights china know chinas economy beginning take pretty hard hit outbreak,0,1,1,1,neutral
22:19.0,twitter.com,twitter,contagion response kit time supplies ready hopefully won t need we re getting prepared coronavirus ncov ncov contagion outbreak virus china hubei wuhan pandemic,1,0,1,1,neutral
22:17.0,twitter.com,twitter,illinois farmer donates entire unsold soybean crop local food bank china tariffs trump,1,1,1,1,neutral
21:56.0,twitter.com,twitter,coronavirus chinese health experts warn patients get reinfected china,1,1,1,0,negative
21:53.0,twitter.com,twitter,dear whyareyoustillflying pillows hot meals airlines adopt preventative measures coronavirus travel china,1,0,1,1,negative
21:52.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
21:36.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
21:27.0,twitter.com,twitter,according chinese journalist friend press conference photo credit going rd coronavirus case ontario coronavirusoutbreak coronaviruscanada coronavirus,1,0,1,1,neutral
21:17.0,twitter.com,twitter,least two china navy plan newly constructed nuclear powered ballistic missile submarines ssbns aka boomersbombers visible satellite imagery,1,1,1,0,neutral
21:16.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,1,1,1,1,neutral
20:59.0,twitter.com,twitter,uprising quickly ended qing dynasty began wuhan today people china saying epidemic overwhelming regime wuhan chinas chernobyl marx told history repeats wuhancoronavirus,1,0,1,1,negative
20:45.0,twitter.com,twitter,two news items today pakistan abandons citizens caught wuhan coronavirus lockdown show solidarity china indian govt sends airindia plane doctors wuhan airlift people trapped thats difference living india pakistan,0,1,0,1,negative
20:18.0,twitter.com,twitter,vast mayority chinese stop yulin festival slaughter dogs ketpt cages tortured,1,0,1,1,negative
19:29.0,twitter.com,twitter,coronavirus crisis decoupling presidents xijinping pushing interconnected world must come together help china least also help,1,1,1,1,neutral
19:23.0,twitter.com,twitter,declares coronavirus global emergency death toll surpasses coronarvirus china,1,1,1,0,negative
19:09.0,twitter.com,twitter,finding coronavirus hiv virus insertions indicates man made virus probably created lab somewhere coroanvirus coronavirusoutbreak china wuhan hongkong,1,0,1,1,negative
18:45.0,twitter.com,twitter,year mouses pray china every day chinavirus chinesenewyear wuhanconoravirus coronavirus,1,0,1,0,neutral
18:34.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,1,1,1,1,neutral
18:29.0,twitter.com,twitter,finding coronavirus hiv virus insertions indicates man made virus probably created lab somewhere coroanvirus coronavirusoutbreak china wuhan hongkong,1,0,1,1,negative
17:55.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,1,0,1,1,negative
17:46.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,1,1,0,0,negative
17:11.0,twitter.com,twitter,pilots union sues americanairlines halt uschina flights via,1,0,1,1,neutral
16:55.0,twitter.com,twitter,dual language learning translates higher test scores academic achievement proven curricula proven results renascence school international learn rsi advantage chinese spanish bilingual languageimmersion,0,1,1,1,neutral
16:27.0,twitter.com,twitter,send experts china think regime gratefulit undoubtedly even hostile afterwardbut whether like together wuhancoronavirus,1,0,1,1,neutral
16:26.0,twitter.com,twitter,military personnel arrived wuhan military world games october first coronavirus case appeared two weeks later november coronavirus incubation period days china bioweapon,1,1,1,0,neutral
16:23.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,1,1,1,1,negative
16:05.0,twitter.com,twitter,photos people set evacuated china turkey brought bus airport wuhan,0,1,1,1,neutral
16:02.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,1,1,1,1,neutral
16:01.0,twitter.com,twitter,risk communication whatever want call coronarvirus issue revealing racism misunderstanding ignorance china chinese others general ashamed reading idiotic comments china people,1,1,1,1,negative
15:42.0,twitter.com,twitter,roche distributes coronavirus test free charge china,1,0,1,1,neutral
15:35.0,twitter.com,twitter,china maybe cremating people died coronavirus hide real death toll reported china building crematoriums across eastturkistan xinjiang suspected cremate uyghurs died concentrationcamps,1,1,1,0,negative
15:23.0,twitter.com,twitter,coronavirus myanmar turns back chinese flight guangzhou passenger symptoms quarantined yangon china southern jet sent home almost everyone board friday one passenger flu symptoms fooling around here,1,1,1,1,neutral
15:17.0,twitter.com,twitter,photos people set evacuated china turkey brought bus airport wuhan,0,1,1,1,neutral
15:12.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,1,0,1,1,neutral
15:00.0,twitter.com,twitter,declares coronavirus international emergency china wuhan coronavirus chinavirus coronavirusoutbreak wuhancoronavirus,1,0,1,1,neutral
14:46.0,twitter.com,twitter,watch live response coronavirus outbreak china began building new hospitals wuhan huoshenshan hospital capacity beds expected put use sunday,1,1,1,1,neutral
14:43.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
14:36.0,twitter.com,twitter,russia closed entire mile border china time shut travel china us said members congress calling shutting travel china amid recent coronavirusoutbreak,1,1,1,1,neutral
14:17.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,1,0,1,1,neutral
13:34.0,twitter.com,twitter,russia increasingly china actively using disinformation related interference tactics undermine european democracy disinfohorizon thanks event lets,1,1,1,1,neutral
13:18.0,twitter.com,twitter,russia closed entire mile border china time shut travel china us said members congress calling shutting travel china amid recent coronavirusoutbreak,1,1,1,1,neutral
13:15.0,twitter.com,twitter,china fearing infected coronavirus chinese man presses elevator buttons lighter instead fingers coronarovirus corona coronavirusfacts coronavirusuk coronavirusindia coronavirusoutbreak wuhan wuhanflu wuhanchina wuhan trump,1,0,1,1,negative
12:52.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,1,0,1,1,neutral
12:46.0,twitter.com,twitter,ordered got china fail seal pillow,0,1,1,1,neutral
11:54.0,twitter.com,twitter,exactly one week since china began working bed hospital wuhan video site today shows complete transformation would hopefully save lives people affected wuhanvirus cornoavirus ncov,1,1,0,0,negative
11:09.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
10:33.0,twitter.com,twitter,nurses fighting frontline coronavirus outbreak wuhan look take masks coronavirus china coronavirusoutbreak,1,0,1,1,negative
10:33.0,twitter.com,twitter,countries imposed various degrees travel restrictionsairport measures towards chinese passport holders travellers coming frompassing china see thread list jan am beijing time provided xinhua news agency coronavirus wuhan,1,1,1,1,neutral
09:46.0,twitter.com,twitter,team doctors air india staffs receive indians special flight wuhan coronavirusoutbreak china,1,1,1,1,neutral
09:38.0,twitter.com,twitter,ukraines embassy china said january ukrainian citizens contacted diplomats province hubei epicenter coronavirusoutbreak want evacuated embassy responded interfaxukraine request,0,1,1,1,neutral
09:06.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
08:49.0,twitter.com,twitter,kungheifatchoi commiserate china traumatized coronavirus celebrate chinese yearoftherat mistress artgallery rats feat rat hero levparnas video ripgop,1,0,1,1,neutral
08:48.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
08:39.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,1,1,0,0,negative
08:38.0,twitter.com,twitter,i m wearing mask recommended government and don t want catch virus china today don t put one you re outlier latest notice got government wuhancoronavirus,1,0,1,1,negative
08:29.0,twitter.com,twitter,new updated travel advisory novel coronavirus travellers advised refrain travelling china ncov,1,1,1,0,neutral
07:50.0,twitter.com,twitter,coronavirus outbreak virus china declared global emergency,0,1,1,1,negative
07:39.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
07:34.0,twitter.com,twitter,coincidence trudeau openly expressed admiration china,0,1,1,1,neutral
07:09.0,twitter.com,twitter,united airlines suspending flights china mar ual wuhancoronavirus,1,0,1,1,neutral
07:06.0,twitter.com,twitter,coronavirus myanmar turns back chinese flight guangzhou passenger symptoms quarantined yangon china southern jet sent home almost everyone board friday one passenger flu symptoms fooling around here,1,1,1,1,neutral
06:43.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,1,1,1,1,neutral
06:39.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,1,1,1,1,neutral
06:37.0,twitter.com,twitter,breaking advises americans avoid travel china due coronavirusoutbreak announce suspend flights china beginning coronavirus ncov,1,1,1,1,neutral
06:36.0,twitter.com,twitter,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern,1,1,1,1,neutral
06:25.0,twitter.com,twitter,first batch indian passengers air india special flight wuhan china coronavirus coronavirusindia chinavirus ndtvexclusive ndtv x,1,0,1,1,neutral
06:24.0,twitter.com,twitter,robot serving meals amid novel coronavirus outbreak robots deployed deliver meals citizens isolation hotel hangzhou china people isolated suspicion coronavirus coronavirusoutbreak coronaviruswho,1,0,1,1,neutral
06:22.0,twitter.com,twitter,foreign minister coronavirus today plane federal armed forces departed china evacuate german citizens wuhan relieved able help citizens difficult situation,1,1,1,0,neutral
06:11.0,twitter.com,twitter,brussels around please join nd feb sunday protest chinas oppression stayinsolidaritywithuyghurs standwithuyghurs ghuljamassacre closethecamps freeuyghurs virusthreatincamps nomoresilence,1,-1,1,1,neutral
05:51.0,twitter.com,twitter,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak,1,1,1,0,negative
05:40.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
05:08.0,twitter.com,twitter,children easily make progress individual next steps statement focal point educators day eyfs sparkchina china eyfsspark besa,1,1,1,1,neutral
05:03.0,twitter.com,twitter,mca presents futurology ss show featured chinese fashiondesigners makopink joliydor collection quirky hats article magazine ss fashionshow lfwss lfw,1,1,0,0,neutral
04:51.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,1,1,1,1,negative
04:40.0,twitter.com,twitter,foreign minister coronavirus today plane federal armed forces departed china evacuate german citizens wuhan relieved able help citizens difficult situation,1,1,1,0,neutral
04:37.0,twitter.com,twitter,coronavirus thread virushit wuhan laboratories linked chinese biowarfare program coronavirus maybe originated wuhan laboratory linked china s covert biological weapons program says israeli biological warfare expert,1,1,1,0,neutral
04:26.0,twitter.com,twitter,tesla china donates m local cdc fight novel coronavirus outbreak hope overcome difficulties together overcome challenges special period thank tsla tesla china coronavirus,1,0,1,1,neutral
04:15.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
04:00.0,twitter.com,twitter,keeps giving video footages people dropping towards ground china coronarvirus,1,1,1,0,negative
03:57.0,twitter.com,twitter,reversal allow experts china suggests beijings desperation offthecharts wuhancoronavirus,1,1,1,1,neutral
03:55.0,twitter.com,twitter,flight arrived toronto canada said one could get plane reports people monitored fever flight flight number unknown coronarvirus china,1,1,1,1,negative
03:55.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
03:26.0,twitter.com,twitter,coronavirus myanmar turns back chinese flight guangzhou passenger symptoms quarantined yangon china southern jet sent home almost everyone board friday one passenger flu symptoms fooling around here,1,1,1,1,neutral
03:19.0,twitter.com,twitter,leaked videos china coronavirus claims victims death toll way officially reported coronavirusoutbreak,1,0,1,0,neutral
03:02.0,twitter.com,twitter,chinese government also lying banned mass gathering country prevent coronarvirus spread pictures taken huanghua city cangzhou hubei province prove otherwise china,1,0,1,0,negative
02:45.0,twitter.com,twitter,thailand needs suspend visas chinese tourists coronavirus china bangkok,1,1,1,1,neutral
02:35.0,twitter.com,twitter,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst,1,1,0,0,neutral
02:21.0,twitter.com,twitter,mca presents futurology ss show featured chinese fashiondesigners makopink jolyidor ss collection article magazine rockitforracing racingfashion ss fashionshow hats lfwss,0,1,0,1,neutral
02:18.0,twitter.com,twitter,china pls stop eating everything moves coronavirus,0,1,1,1,negative
02:16.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0,1,1,1,negative
01:58.0,twitter.com,twitter,art chinese homemade dumplings irresistible temptation videos china food recipe cooking streetfood verychina chinatradition jiaozi,1,0,1,1,neutral
01:37.0,twitter.com,twitter,uprising quickly ended qing dynasty began wuhan today people china saying epidemic overwhelming regime wuhan chinas chernobyl marx told history repeats wuhancoronavirus,1,0,1,1,negative
01:24.0,twitter.com,twitter,latest health daily thanks coronavirus china,1,1,1,0,neutral
01:23.0,twitter.com,twitter,note halting china flights wuhan coronavirus outbreak apply hongkong flights state depts level travel advisory mainland hong kong level exercised increased caution political protests,1,1,0,0,neutral
01:17.0,twitter.com,twitter,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses,0,0,1,1,negative
01:07.0,twitter.com,twitter,industry news usa regulatory uncertainty biggest issue crypto nearly k registered blockchain firms china deutsche bank cryptocurrency cant act substitute fiat saudi aramco bought blockchain oil trading company,1,1,1,0,neutral
00:45.0,twitter.com,twitter,lngcanada among companies restricting travel china coronavirus,1,1,1,0,neutral
00:38.0,twitter.com,twitter,coronavirus incidences exceed sars disease virus ncov china ncov wuhan ncov health publichealthemergency outbreak via,1,0,1,1,neutral
00:38.0,twitter.com,twitter,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak,1,1,1,1,negative
00:27.0,twitter.com,twitter,still wary china hacking threat limiting huawei access cybercrime hacker cyberthreat china huawei cyberthreat dataprotection privacythreat securityrisk cybersecurity infosec ncsc telecoms securecomms network software iot,1,1,1,1,negative
00:16.0,twitter.com,twitter,russia increasingly china actively using disinformation related interference tactics undermine european democracy disinfohorizon thanks event lets,1,1,1,1,neutral
59:53.0,twitter.com,twitter,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home,1,1,0,0,negative
59:48.0,twitter.com,twitter,add bit mentioned show wasn t able elaborate china s state media reporting building new hospitals dedicated treating wuhanvirus patients multiple provinces cities think reflect,0,1,1,1,neutral
59:36.0,twitter.com,twitter,schiff senatetrial laid entirely hypothetical scenario president trump rudy giuliani china solicit quidproquo deal wthe chinese governmentsays type lawlessness we re normalizing don t impeach trump,1,1,1,0,neutral
59:24.0,twitter.com,twitter,breaking suspend flights china due coronavirus,1,1,1,0,negative
59:19.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,1,1,0,0,negative
59:07.0,twitter.com,twitter,employees china setting offices nylon plastic cover avoid coronarvirus infection chinacoronavirus coronaoutbreak coronavirusoutbreak,1,0,1,1,neutral
58:39.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,1,0,1,1,neutral
58:39.0,twitter.com,twitter,countries imposed various degrees travel restrictionsairport measures towards chinese passport holders travellers coming frompassing china see thread list jan am beijing time provided xinhua news agency coronavirus wuhan,1,1,1,1,neutral
57:46.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,1,0,1,1,negative
57:24.0,twitter.com,twitter,watch live response coronavirus outbreak china began building new hospitals wuhan huoshenshan hospital capacity beds expected put use sunday,1,1,1,1,neutral
56:25.0,twitter.com,twitter,australia gotten permission china evacuate citizens wuhan britain delay evacuation hostage diplomacy quarantinechina,1,1,1,1,neutral
56:12.0,twitter.com,twitter,cocaine kills coronavirus corona china,1,0,1,1,negative
55:42.0,twitter.com,twitter,china way airport street empty first time coronavirus claiming lives coronavirusoutbreak,1,0,1,1,negative
55:39.0,twitter.com,twitter,appreciated support given chinese govt srilankans particularly large number sri lankan students studying china present period difficulty facilitating return travel lka wishing,1,1,1,0,positive
55:32.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,1,1,0,0,negative
55:22.0,twitter.com,twitter,lka health ministry says yearold chinese woman srilanka tested positive coronavirus chinese national arrived sri lanka hubei province china,1,0,1,0,neutral
55:16.0,twitter.com,twitter,coronavirus karma talk preachingtothechior china bn people deceased lower number ruralpoor ready take sweatshop jobs flats communist govt pretend povertyhousing solved everyone wins end one miss,1,1,1,1,neutral
54:55.0,twitter.com,twitter,chinese official says slow response made virus epidemic worse china virus worldpowers climatesecurity wuhan unsc breaking unsc news coronavirus sars politics,1,0,1,0,neutral
54:46.0,twitter.com,twitter,united airlines suspending flights china mar ual wuhancoronavirus,1,0,1,1,neutral
54:41.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,1,1,1,1,negative
54:06.0,twitter.com,twitter,coronarovirus china said niqaab banned chinese wearing masks niqaab,1,1,1,0,neutral
54:06.0,twitter.com,twitter,yet another cruelty happening creative china,1,0,1,1,negative
54:00.0,twitter.com,twitter,heres video made tried best coronavirus coronavirusoutbreak virus pandemic outbreak china wuhancoronovirus wuhan,1,0,1,1,positive
53:50.0,twitter.com,twitter,worldhealthorganization officially declared wuhancoronavirus public health emergency international concern yesterday january coronavirus spread every region mainland china confirmed infections deaths globally,1,0,1,1,neutral
53:45.0,twitter.com,twitter,bit topic many airlines canceled flights inout china use released capacity widebodies example plans add a intraeuropean flights airplanes coronaravirus paxex avgeek randomtakeoffs,1,1,1,1,neutral
53:42.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,1,0,1,1,neutral
53:29.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,1,1,1,1,neutral
53:26.0,twitter.com,twitter,china orders million masks turkey worldpowers climatesecurity unsc breaking new politics coronavirus coronavirus wuhan politics,1,0,1,1,neutral
53:25.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
53:13.0,twitter.com,twitter,australia quarantining citizens china christmasislands harsh asylum detention facilities seeing normalisation administrative detention immigrant background citizens deserve better coronavirus auspol,1,0,1,1,neutral
53:06.0,twitter.com,twitter,coronavirus outbreak scared great podcast posted jan featuring several actors witnesses china usa including ncov dontcoverdiscover,1,1,0,0,neutral
52:26.0,twitter.com,twitter,china govt must lift censorship allow free flow information press media reporting free expression response coronavirus,1,1,1,0,neutral
52:11.0,twitter.com,twitter,branco cartoon three amigos elections schiff china venezuela,1,1,1,0,neutral
51:52.0,twitter.com,twitter,leaked videos china coronavirus claims victims death toll way officially reported coronavirusoutbreak,1,0,1,0,neutral
51:33.0,twitter.com,twitter,breaking basrah airport allow travelers china enter,0,1,1,1,neutral
51:21.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
51:12.0,bioportfolio.com,news,printed bioportfoliocom people showing symptoms appear able spread novel coronavirus caused outbreak china confirmed finding make much harder contain virus est jan stat people showing symptoms appear able spread novel,1,1,1,0,neutral
51:10.0,twitter.com,twitter,senator chinas rapid response coronarovirus said stand support difficult hour coronaviruswho wuhanflu,1,1,0,0,negative
50:42.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,1,1,1,1,neutral
50:36.0,twitter.com,twitter,wuhanevacuation update indian nationals queing board special flight one checkin cabin bag allowed passengers many chinese indian officials worked hard make evacuation small time coronarvirus,1,1,1,0,neutral
50:18.0,twitter.com,twitter,china africa jim breyer married moscowmitchs wife elaine chaos sister angela angel investor invests bloody mercenary erikprince brother betsy devos hear spectrum healthcare pinging russia via trumptowers rewarding revealing,1,0,1,1,neutral
50:15.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,1,1,1,1,negative
50:12.0,twitter.com,twitter,stay safe folks declared coronavirus public health emergency international concern global outbreak includes cases countries outside china tips stay healthy,1,1,1,0,negative
50:11.0,twitter.com,twitter,chinas swift reaction performance contain ncov extremely important admirable moh minister appreciates china strong arrangements coordinated certain internal preventive measures we ll follow stand wchina,0,1,1,1,positive
50:08.0,twitter.com,twitter,myprecious petroleum products pipelines routes including meltingarctic via wife chaos chinese shipping line links navcomflot putin billionaire broinlaw jimbreyer help introd facebook st investor russias yuri milner,1,1,1,0,neutral
50:06.0,twitter.com,twitter,police china even arresting people refuse put face mask see female dropped floor police officer arrested coronavirus,1,0,1,0,negative
50:04.0,twitter.com,twitter,also one thing china hiding number death caused virus credible chinese media outlet interviewed people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers,1,1,0,0,negative
50:00.0,twitter.com,twitter,seriousness spread china also lack facilities handle rising number patients,0,1,1,1,negative
49:18.0,twitter.com,twitter,sad yearold rural town china s hubei province reported died alone family home father younger brother sent away quarantined infectious coronavirus,1,1,1,1,negative
49:12.0,twitter.com,twitter,police china even arresting people refuse put face mask see female dropped floor police officer arrested coronavirus,1,0,1,0,negative
48:40.0,twitter.com,twitter,chinese leave cities already declared global health emergency hopefully people coming europe coronoravirus ncov wuhancoronavius china,1,1,1,1,negative
48:34.0,twitter.com,twitter,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak,1,1,1,1,negative
48:22.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,1,0,1,1,negative
48:18.0,twitter.com,twitter,often two highprofile short sellers disagree hot growth stocks never say never colleague notes views amid trampling china coronoavirus,1,1,1,1,neutral
48:13.0,twitter.com,twitter,thank much speaking senator hawley china responsible pandemic try cover coronavirusoutbreak like sars pandemic whole world suffer result wuhancoronavirusoutbreak,1,0,1,1,positive
47:57.0,twitter.com,twitter,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak,1,-1,1,1,negative
47:49.0,twitter.com,twitter,breaking basrah airport allow travelers china enter,0,1,1,1,neutral
47:46.0,twitter.com,twitter,one ground breaking studies released date ncov mere suggestion scientific research study may genetically engineered sound alarms world wide regards china instead sure wont much coverage,1,1,1,0,neutral
47:44.0,twitter.com,twitter,wuhan china coronavirus claiming lives minutes coronavirusoutbreak,1,0,1,1,neutral
47:33.0,twitter.com,twitter,another video person fell onto ground hubei province china ill high fever coronavirus,1,1,0,0,negative
47:08.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,1,1,0,0,negative
46:20.0,twitter.com,twitter,last week asked federal health security officials travel china given coronavirus worsening conditions since it s time consider restricting commercial travel china public health must paramount,0,1,1,1,neutral
45:57.0,twitter.com,twitter,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak,1,1,1,1,negative
45:44.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
45:35.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
45:33.0,twitter.com,twitter,wuhanmarket china origin coronavirusdisgusting meanwhile india rescue flight reaches wuhanto leave home saturday graphic content alert coronavirusuk coronarovirus wuhancoronavirusoutbreak wuhanvirus wuhancoronovirus,1,0,1,1,negative
45:13.0,twitter.com,twitter,coronavirus spreads beijing china confirms new cases weekend south korea confirmed first case new coronavirus traveler china woman detained airport,1,0,1,0,neutral
45:00.0,twitter.com,twitter,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak,1,1,1,0,negative
45:00.0,twitter.com,twitter,three carriers said responding sharp drop demand flights thursday s state department advisory telling americans travel china coronavirusoutbreak,1,1,1,0,negative
45:00.0,twitter.com,twitter,acclaimed harvard scientist arrested accused lying ties china biologicalwarfare trending chinese cdc,1,1,1,0,negative
44:48.0,twitter.com,twitter,working closely countries control new coronavirus outbreak persontoperson transmission seen least countries outside china japan vietnam germany cooperation infosharing good,1,1,0,0,neutral
44:48.0,twitter.com,twitter,sign vietnam things getting little hand terms fears people china coronavirus,1,1,1,0,negative
44:41.0,twitter.com,twitter,nnvc stock trading video recap coronavirus viruschina,1,0,1,1,neutral
