Date,Domain,Page Type,Tweet,Country Character,Country Competence,People Character,People Competence,Sentiment
48:22.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,0.26097873,0.2369077,0.25596488,0.2461487,negative
48:18.0,twitter.com,twitter,often two highprofile short sellers disagree hot growth stocks never say never colleague notes views amid trampling china coronoavirus,0.25942996,0.24393667,0.25148538,0.24514802,neutral
48:13.0,twitter.com,twitter,thank much speaking senator hawley china responsible pandemic try cover coronavirusoutbreak like sars pandemic whole world suffer result wuhancoronavirusoutbreak,0.26041415,0.23603278,0.25568414,0.24786887,positive
47:57.0,twitter.com,twitter,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak,0.26583332,0.22939658,0.26153967,0.24323048,negative
47:49.0,twitter.com,twitter,breaking basrah airport allow travelers china enter,0.23822336,0.26774472,0.24120007,0.25283182,neutral
47:46.0,twitter.com,twitter,one ground breaking studies released date ncov mere suggestion scientific research study may genetically engineered sound alarms world wide regards china instead sure wont much coverage,0.25801492,0.25767323,0.24621613,0.2380957,neutral
47:44.0,twitter.com,twitter,wuhan china coronavirus claiming lives minutes coronavirusoutbreak,0.26578268,0.2341457,0.25895616,0.2411154,neutral
47:33.0,twitter.com,twitter,another video person fell onto ground hubei province china ill high fever coronavirus,0.2618371,0.26116487,0.23870645,0.23829156,negative
47:08.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,0.2632763,0.25761524,0.239632,0.23947649,negative
46:20.0,twitter.com,twitter,last week asked federal health security officials travel china given coronavirus worsening conditions since it s time consider restricting commercial travel china public health must paramount,0.23930195,0.25910237,0.244282,0.25731364,neutral
45:57.0,twitter.com,twitter,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak,0.25857472,0.25726178,0.24217875,0.24198478,negative
45:44.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
45:35.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
45:33.0,twitter.com,twitter,wuhanmarket china origin coronavirusdisgusting meanwhile india rescue flight reaches wuhanto leave home saturday graphic content alert coronavirusuk coronarovirus wuhancoronavirusoutbreak wuhanvirus wuhancoronovirus,0.2666311,0.23147324,0.25844666,0.24344903,negative
45:13.0,twitter.com,twitter,coronavirus spreads beijing china confirms new cases weekend south korea confirmed first case new coronavirus traveler china woman detained airport,0.2649617,0.239072,0.2565715,0.23939475,neutral
45:00.0,twitter.com,twitter,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak,0.2637431,0.25791678,0.24416076,0.23417932,negative
45:00.0,twitter.com,twitter,three carriers said responding sharp drop demand flights thursday s state department advisory telling americans travel china coronavirusoutbreak,0.26087624,0.25208256,0.25070846,0.23633277,negative
45:00.0,twitter.com,twitter,acclaimed harvard scientist arrested accused lying ties china biologicalwarfare trending chinese cdc,0.26415074,0.25559562,0.24132758,0.23892596,negative
44:48.0,twitter.com,twitter,working closely countries control new coronavirus outbreak persontoperson transmission seen least countries outside china japan vietnam germany cooperation infosharing good,0.26567715,0.26060665,0.23724964,0.2364666,neutral
44:48.0,twitter.com,twitter,sign vietnam things getting little hand terms fears people china coronavirus,0.26357588,0.2574107,0.24133845,0.23767498,negative
44:41.0,twitter.com,twitter,nnvc stock trading video recap coronavirus viruschina,0.26351443,0.23891383,0.25690743,0.24066429,neutral
44:31.0,twitter.com,twitter,via raises china level travel advisory travel coronavirus wuhanvirus,0.26439127,0.2335884,0.25970894,0.24231137,neutral
44:17.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0.23420884,0.26207164,0.24267624,0.2610433,negative
43:35.0,twitter.com,twitter,according new study coronavirus scientists found contains four hiv proteins within sequence unlikely fortuitous china,0.2407358,0.2384766,0.2607171,0.26007047,neutral
43:26.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,0.26283765,0.23573047,0.26015192,0.24127989,neutral
43:22.0,twitter.com,twitter,hate virus chinese let s pray instead romans china wuhan prayforwuhan,0.23770629,0.23284155,0.26522392,0.2642282,negative
42:49.0,twitter.com,twitter,chinese government also lying banned mass gathering country prevent coronarvirus spread pictures taken huanghua city cangzhou hubei province prove otherwise china,0.26491502,0.23471387,0.26157922,0.23879196,negative
42:24.0,twitter.com,twitter,dont know going end someplace else china,0.24486993,0.23667978,0.2621362,0.25631413,neutral
41:49.0,twitter.com,twitter,another video person fell onto ground hubei province china ill high fever coronavirus,0.2618371,0.26116487,0.23870645,0.23829156,negative
41:18.0,twitter.com,twitter,episode cover causes treatments chinese orthomolecular medicine canker sores annoying sometimes debilitating mouth ulcers,0.2551716,0.25017667,0.24844192,0.24620974,negative
41:14.0,twitter.com,twitter,speed china detected outbreak isolated virus sequenced genome shared world impressive s commitment transparency supporting countries ncov,0.26381028,0.23771994,0.25783762,0.2406321,neutral
41:09.0,twitter.com,twitter,hello cdn academic community china researchmoney compromised cdnpoli,0.24384305,0.23723496,0.2609028,0.2580192,neutral
41:08.0,twitter.com,twitter,business officially back normal china feb beijing city says people work remotely till feb state media says essential industries businesses find ways staff offices adds prevent large gatherings wuhanvirus,0.2602007,0.25609162,0.24464442,0.2390632,neutral
41:06.0,twitter.com,twitter,chinese government also lying banned mass gathering country prevent coronarvirus spread pictures taken huanghua city cangzhou hubei province prove otherwise china,0.26491502,0.23471387,0.26157922,0.23879196,negative
41:05.0,twitter.com,twitter,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak,0.2637431,0.25791678,0.24416076,0.23417932,negative
40:40.0,twitter.com,twitter,pakistanis stuck urumqi airport last four days due suspension flights china pakistan,0.23326784,0.26335302,0.24553642,0.25784275,negative
40:37.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,0.26078728,0.25058895,0.2463201,0.24230365,negative
40:34.0,twitter.com,twitter,next friday february th could reach cases coronavirus china wuhan esf,0.26136357,0.23852468,0.2594228,0.24068895,neutral
40:20.0,twitter.com,twitter,another video person fell floor china coronavirus,0.23764914,0.26377493,0.24131975,0.25725618,negative
40:10.0,twitter.com,twitter,delta american airlines stop china flights coronavirus crisis grows twd amc cdc tsa faa southwest united airline chiefs njtransit flight pilot plane chinese taiwan korea trump travel tourism nba basketball fox,0.26142082,0.2597479,0.24235216,0.23647906,neutral
40:05.0,twitter.com,twitter,wethepeople demanding removal office means necessary violated oath office utah knows globalist implicated corruption ukraine possibly china notabovethelaw,0.25970954,0.24859416,0.24716596,0.24453029,negative
40:03.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
40:00.0,twitter.com,twitter,lastamericanvagabond h bats gene editing bioweapons recent darpa experiments raise concerns amid coronavirus outbreak coronavirus darpa biowarfare china,0.2639865,0.23532818,0.2587241,0.24196118,neutral
39:59.0,twitter.com,twitter,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage,0.26135215,0.2563429,0.24122891,0.24107604,negative
39:56.0,twitter.com,twitter,video boxes hubie province china full face masks sitting field used delivered intentional red cross fund coronavirus wuhan,0.23743677,0.23517479,0.2642338,0.26315463,neutral
39:45.0,twitter.com,twitter,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home,0.26064324,0.2605876,0.23946047,0.23930873,negative
39:31.0,twitter.com,twitter,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak,0.26583332,0.22939658,0.26153967,0.24323048,negative
39:30.0,twitter.com,twitter,send experts china think regime gratefulit undoubtedly even hostile afterwardbut whether like together wuhancoronavirus,0.2616655,0.23479643,0.26065406,0.24288401,neutral
39:02.0,twitter.com,twitter,meanwhile hospitals china cant keep demand people showing symptoms chough fever thousand patients waiting lines towards hospital examinated coronavirus hubei province,0.2633251,0.23625967,0.25713766,0.24327758,negative
38:54.0,twitter.com,twitter,video boxes hubie province china full face masks sitting field used delivered intentional red cross fund coronavirus wuhan,0.23743677,0.23517479,0.2642338,0.26315463,neutral
38:44.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,0.24544585,0.24444072,0.2584506,0.2516628,neutral
38:32.0,twitter.com,twitter,meanwhile hospitals china cant keep demand people showing symptoms chough fever thousand patients waiting lines towards hospital examinated coronavirus hubei province,0.2633251,0.23625967,0.25713766,0.24327758,negative
38:21.0,twitter.com,twitter,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak,0.2637431,0.25791678,0.24416076,0.23417932,negative
38:03.0,twitter.com,twitter,southern california student affected colleges suspension study abroad program china due novel coronavirus love chat article writing thank,0.23862357,0.26178858,0.23919809,0.26038978,positive
37:53.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
37:18.0,twitter.com,twitter,quarantines american evacuees china california jan,0.26326984,0.25374866,0.2488118,0.2341697,neutral
37:13.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0.23420884,0.26207164,0.24267624,0.2610433,negative
37:13.0,twitter.com,twitter,even chinese government setting field hospitals shutting buildings people examinated first may leave building person diagnosed coronavirus apartment building china hubei,0.26273403,0.25594494,0.24498229,0.23633876,negative
37:10.0,twitter.com,twitter,man returned wuhan city epidemic spread police tried return wuhan refused police killed cold blood coronavirusoutbreak china wuhan coronarovirus wuhancoronavirusoutbreak coronavirus,0.26258567,0.2306557,0.26135802,0.24540062,negative
37:04.0,twitter.com,twitter,exactly coronavirus china,0.26598585,0.23530193,0.25757304,0.2411392,negative
36:59.0,twitter.com,twitter,coronarovirus made china gift world china india pakistan sindh,0.26306194,0.26284802,0.23799415,0.23609586,neutral
36:55.0,twitter.com,twitter,something unusual fox news year coronavirusoutbreak usa taiwan china,0.2609658,0.25259453,0.2446473,0.2417924,neutral
36:32.0,twitter.com,twitter,coronavirus outbreak scared great podcast posted jan featuring several actors witnesses china usa including ncov dontcoverdiscover,0.2642222,0.26284376,0.23935835,0.2335757,neutral
36:01.0,twitter.com,twitter,wethepeople demanding removal office means necessary violated oath office utah knows globalist implicated corruption ukraine possibly china notabovethelaw,0.25970954,0.24859416,0.24716596,0.24453029,negative
35:01.0,twitter.com,twitter,much debate around define bri project clear initiative part ongoing globalisation construction industry bri infrastructure energyproject china beltroad megaprojects,0.25938708,0.2574687,0.24371412,0.2394301,neutral
34:23.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,0.24218799,0.2371255,0.2651196,0.25556687,neutral
34:08.0,twitter.com,twitter,lecture uyghurs explains genocide physical elimination china govt paves cemeteries so even dead can t rest peace,0.2605527,0.2413115,0.25513804,0.24299772,neutral
33:32.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
33:12.0,twitter.com,twitter,china prc beijing shanghai stop skinning alive cats dogs also extensive slow torture cutting order animal finally dies shame cd losangeles atwatervillage downtownla nyc chicago canada charlotte denver iowa michigan chinatown,0.24396673,0.23394187,0.2661324,0.25595903,neutral
32:59.0,twitter.com,twitter,book definition fascism world worried coronavirusoutbreak china commerce minister happy since accelerate return jobs north america shameful link comment coronavirus wuhanpneumonia,0.25922015,0.24085271,0.25768837,0.24223877,negative
32:52.0,twitter.com,twitter,lab wuhan suspiciously closed market ground zero coronavirus really makes people think there s leak bioweapon china,0.26082057,0.23659743,0.25911176,0.24347027,negative
32:47.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
32:34.0,twitter.com,twitter,china authorities pulling hijab rm muslim women coronarovirus putting mask every face including authorities china crackdown muslims uyghurgenocide led godless creatures,0.26232892,0.23737927,0.25967786,0.24061394,negative
32:28.0,twitter.com,twitter,leaked videos china coronavirus claims victims coronavirusoutbreak,0.26660508,0.23669364,0.2595129,0.23718843,neutral
32:18.0,twitter.com,twitter,first batch indian passengers air india special flight take wuhan china shortly ani ndtv x,0.2604706,0.25814733,0.24268408,0.23869805,neutral
32:18.0,twitter.com,twitter,india answer coronavirus where recent govt obsessed renaming cities make look smarterpage subrahmanyamjaishankar wangyi india china coronavirus coronavirusmemes coronavirusoutbreak coronavirusec coronavirus coronarovirus,0.26530612,0.23555095,0.258639,0.24050397,neutral
32:10.0,twitter.com,twitter,declaring public health emergency international concern global outbreak ncov happening china happening countries,0.26332822,0.2407293,0.24958508,0.24635747,negative
31:40.0,twitter.com,twitter,reversal allow experts china suggests beijings desperation offthecharts wuhancoronavirus,0.26040688,0.24300562,0.25198674,0.24460077,neutral
31:34.0,twitter.com,twitter,according new study coronavirus scientists found contains four hiv proteins within sequence unlikely fortuitous china,0.2407358,0.2384766,0.2607171,0.26007047,neutral
31:13.0,twitter.com,twitter,really believe china locking many places deaths likely lying coronavirusuk,0.24094556,0.23824862,0.2609311,0.2598747,negative
30:49.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,0.24218799,0.2371255,0.2651196,0.25556687,neutral
30:35.0,twitter.com,twitter,cdc issues stmt announcing issued coronavirusrelated federal quarantine united states citizens repatriated january quarantine last days plane left wuhan china ncov,0.26736864,0.2511034,0.24109733,0.24043065,neutral
30:04.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,0.24218799,0.2371255,0.2651196,0.25556687,neutral
29:52.0,twitter.com,twitter,update video pretty hard watch reportedly shows government officials forcefully locking individual returned wuhan china another city prc take consideration forceful lockin jon coronavirus coronaoutbreak,0.23810929,0.26006725,0.2435057,0.2583178,negative
29:38.0,twitter.com,twitter,americanfilmcontagion released speaks coronavirus starts china spread rest world strangest thing end movie turns cause infection bat reason,0.24381387,0.23727006,0.26481614,0.25409994,neutral
29:37.0,twitter.com,twitter,coronavirus forces suppliers suspend operations move production elsewhere coronavirus china,0.26237342,0.26095685,0.24365346,0.23301618,neutral
29:37.0,twitter.com,twitter,breaking iraq state news agency says basra airport deny entry travelers china chinese citizens coronavirus fears,0.26674166,0.25677526,0.24545501,0.23102812,negative
28:55.0,twitter.com,twitter,pakistan sisters stranded wuhan show life around coronarovirus china,0.26263607,0.2598272,0.24283269,0.23470403,negative
28:45.0,twitter.com,twitter,coronavirusoutbreak focuses failures chinas communist state china powder keg old friend good advice allies need lean let,0.24615961,0.23816137,0.25857526,0.25710368,neutral
28:19.0,twitter.com,twitter,that policy appeasement makes vulnerable attacks chinese diplomats involved encouraging overseas students attack freespeech canadian campuses removed position says conservative,0.25810158,0.2547621,0.24477753,0.24235877,neutral
28:06.0,twitter.com,twitter,coronavirusoutbreak focuses failures chinas communist state china powder keg old friend good advice allies need lean let,0.24615961,0.23816137,0.25857526,0.25710368,neutral
27:58.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0.23420884,0.26207164,0.24267624,0.2610433,negative
27:58.0,twitter.com,twitter,january terrified dog yelps barbecued alive vile chinese street market shocking clip released campaigners,0.25994512,0.23784567,0.25861672,0.24359252,negative
27:50.0,twitter.com,twitter,students stranded coronavirus lockdown left dozens students stranded china,0.26313704,0.26310334,0.24135415,0.23240545,negative
27:44.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,0.24544585,0.24444072,0.2584506,0.2516628,neutral
27:20.0,twitter.com,twitter,southcoms adm craig faller sasc testimony while russia cuba china prop illegitimate maduro dictatorship democracies world look way get venezuelan people deserve free prosperous venezuela,0.25915614,0.25316867,0.24669571,0.24097943,neutral
27:11.0,twitter.com,twitter,mask rest coronavirus outbreak caronavirus china caronavirusoutbreak tips,0.2600333,0.23704416,0.25946718,0.24345541,neutral
27:08.0,twitter.com,twitter,many coronavirus infected people showed obvious symptoms fell coma suddenly still walking street death toll china way officially reported coronavirusoutbreak wuhancoronavius ncov,0.26721847,0.23479982,0.25689885,0.24108276,negative
26:53.0,twitter.com,twitter,flight arrived toronto canada officials said one could get plane reports people monitored fever flight coronarvirus china,0.2605417,0.2560858,0.24245779,0.24091472,negative
26:43.0,twitter.com,twitter,man got flight china coronavirus continues spread says several passengers coughing board nbcboston necn,0.23434655,0.26187035,0.24288402,0.26089904,negative
26:19.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,0.26078728,0.25058895,0.2463201,0.24230365,negative
26:10.0,twitter.com,twitter,people want know like empty mall china coronavirus outbreak weird shanghai become ghosttown fyi super brand mall chinacoronavirus coronaoutbreak,0.24291942,0.23619126,0.26150268,0.2593866,negative
25:53.0,twitter.com,twitter,china hiding number death caused coronavirus people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers,0.26773956,0.2579137,0.23729438,0.23705235,negative
25:22.0,twitter.com,twitter,itbp created facility chhawla camp new delhi quarantine approximately people arriving wuhan china basic requirements team itbp doctors available x coronavirus himveers,0.2607326,0.23900229,0.25823948,0.24202567,neutral
25:21.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0.23420884,0.26207164,0.24267624,0.2610433,negative
25:15.0,twitter.com,twitter,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern,0.2611262,0.2545062,0.24329202,0.2410755,neutral
24:46.0,twitter.com,twitter,coronavirus china wuhan the truth university take good care much provide relevant medical equipment safety precautions halal food twice day pakistani students wuhan said,0.26171333,0.23983243,0.2585054,0.23994884,neutral
24:40.0,twitter.com,twitter,really believe china locking many places deaths likely lying coronavirusuk,0.24094556,0.23824862,0.2609311,0.2598747,negative
24:17.0,twitter.com,twitter,paulbiya regime absolutely zero leadership quality busy killing way peace cameroon anglophone regions left citizens rot wuhan china disgrace,0.26261163,0.23903403,0.25707892,0.2412755,negative
24:16.0,twitter.com,twitter,book definition fascism world worried coronavirusoutbreak china commerce minister happy since accelerate return jobs north america shameful link comment coronavirus wuhanpneumonia,0.25922015,0.24085271,0.25768837,0.24223877,negative
24:09.0,twitter.com,twitter,travelers prepared travel restrictions put effect little advance notice warned americans traveling china amid coronavirusoutbreak,0.2609086,0.25169748,0.24868792,0.238706,negative
23:53.0,twitter.com,twitter,exactly one week since china began working bed hospital wuhan video site today shows complete transformation would hopefully save lives people affected wuhanvirus cornoavirus ncov,0.26412395,0.25867763,0.23946133,0.23773713,negative
23:52.0,twitter.com,twitter,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak,0.26583332,0.22939658,0.26153967,0.24323048,negative
22:54.0,twitter.com,twitter,breaking china s importation saudiarabia s oil indicates beijing tacitly supports maximum pressure iran accompanying sanctions riyadh stablising actor tehran destabilises developing,0.24319701,0.25729832,0.24649242,0.2530122,neutral
22:40.0,twitter.com,twitter,japan countries denying entry chinese citizens passports issued hubei province coronavirus emergency started singapore gone one step denying entry anyone passport china,0.25930563,0.25666445,0.24350825,0.24052167,neutral
22:40.0,twitter.com,twitter,help foreigners china get fully informed situation empowered knowledge best practices virus control prevention major chinese cities launched foreign language support services,0.26129583,0.25654674,0.24188736,0.2402701,neutral
22:33.0,twitter.com,twitter,hongkongs carrie lam dismisses calls close border mainland china despite threats strike action medical sector next week coronavirus wuhancoronavirus,0.26449323,0.23882157,0.25681144,0.23987384,negative
22:14.0,twitter.com,twitter,evidence hundreds people standing lines examined front anhui provincial hospital hefei china picture taken yesterday coronavirus,0.2658006,0.26109207,0.2370928,0.2360146,negative
22:04.0,twitter.com,twitter,china s viral video app bans prolife organization via,0.23903158,0.2638875,0.24065855,0.2564223,neutral
21:27.0,twitter.com,twitter,people want know like empty mall china coronavirus outbreak weird shanghai become ghosttown fyi super brand mall chinacoronavirus coronaoutbreak,0.24291942,0.23619126,0.26150268,0.2593866,negative
21:27.0,twitter.com,twitter,january footage dog barbecued alive chinese market shared via,0.24093528,0.2611439,0.24293526,0.25498563,neutral
21:10.0,twitter.com,twitter,delta united american halt flights mainland china,0.23272915,0.26406252,0.23935735,0.263851,neutral
20:41.0,twitter.com,twitter,january footage dog barbecued alive chinese market shared via,0.24093528,0.2611439,0.24293526,0.25498563,neutral
20:36.0,twitter.com,twitter,another video person fell floor china coronavirus,0.23764914,0.26377493,0.24131975,0.25725618,negative
20:36.0,twitter.com,twitter,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak,0.25857472,0.25726178,0.24217875,0.24198478,negative
20:14.0,twitter.com,twitter,that policy appeasement makes vulnerable attacks chinese diplomats involved encouraging overseas students attack freespeech canadian campuses removed position says conservative,0.25810158,0.2547621,0.24477753,0.24235877,neutral
20:03.0,twitter.com,twitter,chinas beltandroad became global trail trouble good read,0.2487882,0.22855555,0.2635656,0.2590907,neutral
19:59.0,twitter.com,twitter,coronavirus inside china s hospitals doctors defy chinese regime s narrativesthe china report via,0.26283404,0.23925757,0.25827792,0.23963054,negative
19:57.0,twitter.com,twitter,many ways china actually setting new standard outbreak response greatest concern potential virus spread countries weaker health systems illprepared deal ncov,0.261359,0.25379547,0.24292107,0.2419245,neutral
19:52.0,twitter.com,twitter,probably best time video china strange particles flying air offense it s beautiful just saying china coronavirus,0.23517132,0.26338422,0.23963518,0.2618093,neutral
19:52.0,twitter.com,twitter,wynn mgm exposure greater china others big tech names aapl intc qcom avgo nvda nqf nqf recycling tradewar analysis evaluate spx exposure china coronavirus,0.2650201,0.23780236,0.2542479,0.2429297,neutral
19:49.0,twitter.com,twitter,declaring public health emergency international concern global outbreak ncov happening china happening countries,0.26332822,0.2407293,0.24958508,0.24635747,negative
19:47.0,twitter.com,twitter,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage,0.26135215,0.2563429,0.24122891,0.24107604,negative
19:39.0,twitter.com,twitter,pilots flight attendants demanding airlines stop flights china health officials declare global emergency rapidly spreading coronavirus pilots filing lawsuit seeking immediate halt,0.26590237,0.25210327,0.24451494,0.23747934,neutral
19:24.0,twitter.com,twitter,hongkongs carrie lam dismisses calls close border mainland china despite threats strike action medical sector next week coronavirus wuhancoronavirus,0.26449323,0.23882157,0.25681144,0.23987384,negative
19:16.0,twitter.com,twitter,jst finishd watching movie contagion released abt coronaviruslike virus tht begins spreading frm china rest world strangest thing tht end turns tht cause infection batwhich reason tht disease currently spread,0.24684168,0.23661575,0.26037055,0.25617194,negative
19:11.0,twitter.com,twitter,perspective wuhanoutbreak ncov less fatal sars sars contained within months china experience sarsvirus people die tuberculosis day china flu deaths last year,0.2646965,0.23779918,0.25174582,0.24575855,negative
19:03.0,twitter.com,twitter,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses,0.23706672,0.23659222,0.26404932,0.2622917,negative
18:40.0,twitter.com,twitter,even chinese government using drones capture peoples temperatures spying confirmed video footages app wechat china coronavirus hubei wuhan,0.26628712,0.2600366,0.23819123,0.23548497,negative
18:33.0,twitter.com,twitter,also one thing china hiding number death caused virus credible chinese media outlet interviewed people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers,0.26476642,0.2616534,0.23706524,0.23651491,negative
17:54.0,twitter.com,twitter,swedish media calls action attacks chinese officials sweden china,0.26134548,0.26106557,0.2450298,0.23255911,negative
17:24.0,twitter.com,twitter,convictedbigot former iagov terrybranstad news used taxpayer paid status ambassador china pitch jaredkushner investment deal maybe arrange pay legal fees one also iapolitics ialegis iagov fraud,0.24192141,0.25755098,0.24491261,0.25561494,neutral
17:23.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,0.26078728,0.25058895,0.2463201,0.24230365,negative
16:56.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,0.26097873,0.2369077,0.25596488,0.2461487,negative
16:34.0,twitter.com,twitter,police china even arresting people refuse put face mask see female dropped floor police officer arrested coronavirus,0.26329866,0.23676342,0.2607125,0.23922549,negative
16:26.0,twitter.com,twitter,people china trying protect coronarvirus may god,0.26605326,0.2587884,0.23904757,0.23611073,neutral
16:12.0,twitter.com,twitter,facialrecognition latest form payments china fintech payments iot tech deeplearning machinelearning makeyourownlane ir,0.25855616,0.2422354,0.25164238,0.24756607,neutral
16:11.0,twitter.com,twitter,flight arrived toronto canada said one could get plane reports people monitored fever flight flight number unknown coronarvirus china,0.26049128,0.25413063,0.24294525,0.2424328,negative
16:06.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0.23420884,0.26207164,0.24267624,0.2610433,negative
16:03.0,twitter.com,twitter,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst,0.26602095,0.25509313,0.23956354,0.23932235,neutral
15:47.0,twitter.com,twitter,swedish media calls action attacks chinese officials sweden china,0.26134548,0.26106557,0.2450298,0.23255911,negative
15:45.0,twitter.com,twitter,students stranded coronavirus lockdown left dozens students stranded china,0.26313704,0.26310334,0.24135415,0.23240545,negative
15:39.0,twitter.com,twitter,students stranded coronavirus lockdown left dozens students stranded china,0.26313704,0.26310334,0.24135415,0.23240545,negative
15:11.0,twitter.com,twitter,doctors china arrested revealing truth coronavirus,0.2667107,0.2644786,0.23940118,0.22940949,negative
15:05.0,twitter.com,twitter,seneca recently held spring festival yearoftherat celebrations across many campuses celebrations featured traditional liondance well student performances including kpop dance playing traditional chinese instruments senecaproud,0.2413186,0.23387013,0.26854947,0.2562618,neutral
15:05.0,twitter.com,twitter,google temporarily shutting china offices due coronavirus outbreak via technologynews hongkong taiwan lunarnewyear,0.26307577,0.25544488,0.2417141,0.23976524,neutral
14:55.0,twitter.com,twitter,china using drones speakers communicate people china coronavirus outbreak coronavirus coronavirusoutbreak,0.2638739,0.25914437,0.23877172,0.23821002,negative
14:45.0,twitter.com,twitter,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses,0.23706672,0.23659222,0.26404932,0.2622917,negative
14:43.0,twitter.com,twitter,coronavirus itbp creates facility swiftly near itbp chhawla camp new delhi quarantine approximately indian families arriving wuhan china families monitored qualified team doctors watch signs infection,0.26220518,0.25789866,0.24240386,0.23749223,neutral
14:39.0,twitter.com,twitter,shenhua coalmine given goahead destroy koala habitat via australia china notocoal environment ecology wildlife koalas,0.26342136,0.23837078,0.25500524,0.24320266,neutral
14:25.0,twitter.com,twitter,expected world know china could possibly threaten safety whole world it s always politics regarding cover news corruption wif suppression freedom china chinaisterrorist chinavirus coronavirus ncov,0.26173547,0.23865114,0.25838065,0.24123274,neutral
