Country Character,Country Competence,People Character,People Competence,Tweet
0.23930194973945618,0.25910237431526184,0.24428200721740723,0.25731363892555237,last week asked federal health security officials travel china given coronavirus worsening conditions since it s time consider restricting commercial travel china public health must paramount
0.2585747241973877,0.2572617828845978,0.2421787530183792,0.2419847846031189,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.2666310966014862,0.23147323727607727,0.25844666361808777,0.24344903230667114,wuhanmarket china origin coronavirusdisgusting meanwhile india rescue flight reaches wuhanto leave home saturday graphic content alert coronavirusuk coronarovirus wuhancoronavirusoutbreak wuhanvirus wuhancoronovirus
0.26496168971061707,0.23907199501991272,0.256571501493454,0.23939475417137146,coronavirus spreads beijing china confirms new cases weekend south korea confirmed first case new coronavirus traveler china woman detained airport
0.2637431025505066,0.25791677832603455,0.2441607564687729,0.2341793179512024,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak
0.26087623834609985,0.25208255648612976,0.2507084608078003,0.23633277416229248,three carriers said responding sharp drop demand flights thursday s state department advisory telling americans travel china coronavirusoutbreak
0.2641507387161255,0.2555956244468689,0.24132758378982544,0.238925963640213,acclaimed harvard scientist arrested accused lying ties china biologicalwarfare trending chinese cdc
0.26567715406417847,0.26060664653778076,0.23724964261054993,0.23646660149097443,working closely countries control new coronavirus outbreak persontoperson transmission seen least countries outside china japan vietnam germany cooperation infosharing good
0.26357588171958923,0.2574107050895691,0.24133844673633575,0.23767498135566711,sign vietnam things getting little hand terms fears people china coronavirus
0.2635144293308258,0.23891383409500122,0.2569074332714081,0.2406642884016037,nnvc stock trading video recap coronavirus viruschina
0.2643912732601166,0.23358839750289917,0.2597089409828186,0.24231137335300446,via raises china level travel advisory travel coronavirus wuhanvirus
0.2342088371515274,0.2620716392993927,0.242676243185997,0.2610433101654053,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.24073579907417297,0.23847660422325134,0.26071709394454956,0.26007047295570374,according new study coronavirus scientists found contains four hiv proteins within sequence unlikely fortuitous china
0.26283764839172363,0.23573046922683716,0.2601519227027893,0.24127988517284393,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style
0.2377062886953354,0.23284155130386353,0.2652239203453064,0.2642281949520111,hate virus chinese let s pray instead romans china wuhan prayforwuhan
0.26491501927375793,0.2347138673067093,0.2615792155265808,0.23879195749759674,chinese government also lying banned mass gathering country prevent coronarvirus spread pictures taken huanghua city cangzhou hubei province prove otherwise china
0.24486993253231049,0.2366797775030136,0.26213619112968445,0.25631412863731384,dont know going end someplace else china
0.26183709502220154,0.2611648738384247,0.23870645463466644,0.23829156160354614,another video person fell onto ground hubei province china ill high fever coronavirus
0.25517159700393677,0.25017666816711426,0.2484419196844101,0.2462097406387329,episode cover causes treatments chinese orthomolecular medicine canker sores annoying sometimes debilitating mouth ulcers
0.26381027698516846,0.23771993815898895,0.2578376233577728,0.240632101893425,speed china detected outbreak isolated virus sequenced genome shared world impressive s commitment transparency supporting countries ncov
0.24384304881095886,0.237234964966774,0.2609027922153473,0.25801920890808105,hello cdn academic community china researchmoney compromised cdnpoli
0.26020070910453796,0.2560916244983673,0.2446444183588028,0.23906320333480835,business officially back normal china feb beijing city says people work remotely till feb state media says essential industries businesses find ways staff offices adds prevent large gatherings wuhanvirus
0.26491501927375793,0.2347138673067093,0.2615792155265808,0.23879195749759674,chinese government also lying banned mass gathering country prevent coronarvirus spread pictures taken huanghua city cangzhou hubei province prove otherwise china
0.2637431025505066,0.25791677832603455,0.2441607564687729,0.2341793179512024,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak
0.23326784372329712,0.26335301995277405,0.2455364167690277,0.2578427493572235,pakistanis stuck urumqi airport last four days due suspension flights china pakistan
0.2607872784137726,0.25058895349502563,0.24632009863853455,0.24230365455150604,shocking evidence people hubei province dropping onto floor ill coronavirus china
0.26136356592178345,0.2385246753692627,0.25942280888557434,0.24068894982337952,next friday february th could reach cases coronavirus china wuhan esf
0.23764914274215698,0.26377493143081665,0.24131974577903748,0.2572561800479889,another video person fell floor china coronavirus
0.2614208161830902,0.2597478926181793,0.24235215783119202,0.23647905886173248,delta american airlines stop china flights coronavirus crisis grows twd amc cdc tsa faa southwest united airline chiefs njtransit flight pilot plane chinese taiwan korea trump travel tourism nba basketball fox
0.25970953702926636,0.24859416484832764,0.2471659630537033,0.24453029036521912,wethepeople demanding removal office means necessary violated oath office utah knows globalist implicated corruption ukraine possibly china notabovethelaw
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.2639864981174469,0.23532818257808685,0.2587240934371948,0.24196118116378784,lastamericanvagabond h bats gene editing bioweapons recent darpa experiments raise concerns amid coronavirus outbreak coronavirus darpa biowarfare china
0.26135215163230896,0.25634288787841797,0.24122890830039978,0.2410760372877121,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage
0.23743677139282227,0.23517479002475739,0.26423379778862,0.26315462589263916,video boxes hubie province china full face masks sitting field used delivered intentional red cross fund coronavirus wuhan
0.26064324378967285,0.260587602853775,0.23946046829223633,0.23930872976779938,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home
0.26583331823349,0.22939658164978027,0.26153966784477234,0.24323047697544098,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak
0.2616654932498932,0.2347964346408844,0.2606540620326996,0.24288401007652283,send experts china think regime gratefulit undoubtedly even hostile afterwardbut whether like together wuhancoronavirus
0.2633250951766968,0.23625966906547546,0.257137656211853,0.24327757954597473,meanwhile hospitals china cant keep demand people showing symptoms chough fever thousand patients waiting lines towards hospital examinated coronavirus hubei province
0.23743677139282227,0.23517479002475739,0.26423379778862,0.26315462589263916,video boxes hubie province china full face masks sitting field used delivered intentional red cross fund coronavirus wuhan
0.2454458475112915,0.2444407194852829,0.25845059752464294,0.2516627907752991,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done
0.2633250951766968,0.23625966906547546,0.257137656211853,0.24327757954597473,meanwhile hospitals china cant keep demand people showing symptoms chough fever thousand patients waiting lines towards hospital examinated coronavirus hubei province
0.2637431025505066,0.25791677832603455,0.2441607564687729,0.2341793179512024,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak
0.23862357437610626,0.26178857684135437,0.23919808864593506,0.2603897750377655,southern california student affected colleges suspension study abroad program china due novel coronavirus love chat article writing thank
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.26326984167099,0.25374865531921387,0.24881179630756378,0.23416970670223236,quarantines american evacuees china california jan
0.2342088371515274,0.2620716392993927,0.242676243185997,0.2610433101654053,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.2627340257167816,0.2559449374675751,0.2449822872877121,0.2363387644290924,even chinese government setting field hospitals shutting buildings people examinated first may leave building person diagnosed coronavirus apartment building china hubei
0.26258566975593567,0.230655699968338,0.26135802268981934,0.24540062248706818,man returned wuhan city epidemic spread police tried return wuhan refused police killed cold blood coronavirusoutbreak china wuhan coronarovirus wuhancoronavirusoutbreak coronavirus
0.2659858465194702,0.2353019267320633,0.25757303833961487,0.24113920331001282,exactly coronavirus china
0.2630619406700134,0.26284801959991455,0.23799414932727814,0.2360958606004715,coronarovirus made china gift world china india pakistan sindh
0.2609657943248749,0.252594530582428,0.2446472942829132,0.24179239571094513,something unusual fox news year coronavirusoutbreak usa taiwan china
0.2642222046852112,0.2628437578678131,0.2393583506345749,0.233575701713562,coronavirus outbreak scared great podcast posted jan featuring several actors witnesses china usa including ncov dontcoverdiscover
0.25970953702926636,0.24859416484832764,0.2471659630537033,0.24453029036521912,wethepeople demanding removal office means necessary violated oath office utah knows globalist implicated corruption ukraine possibly china notabovethelaw
0.2593870759010315,0.25746870040893555,0.2437141239643097,0.23943009972572327,much debate around define bri project clear initiative part ongoing globalisation construction industry bri infrastructure energyproject china beltroad megaprojects
0.2421879917383194,0.23712550103664398,0.26511961221694946,0.25556686520576477,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china
0.26055270433425903,0.24131150543689728,0.2551380395889282,0.24299772083759308,lecture uyghurs explains genocide physical elimination china govt paves cemeteries so even dead can t rest peace
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.2439667284488678,0.23394186794757843,0.2661324143409729,0.25595903396606445,china prc beijing shanghai stop skinning alive cats dogs also extensive slow torture cutting order animal finally dies shame cd losangeles atwatervillage downtownla nyc chicago canada charlotte denver iowa michigan chinatown
0.259220153093338,0.2408527135848999,0.25768837332725525,0.24223877489566803,book definition fascism world worried coronavirusoutbreak china commerce minister happy since accelerate return jobs north america shameful link comment coronavirus wuhanpneumonia
0.26082056760787964,0.2365974336862564,0.25911176204681396,0.24347026646137238,lab wuhan suspiciously closed market ground zero coronavirus really makes people think there s leak bioweapon china
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.2623289227485657,0.2373792678117752,0.25967785716056824,0.2406139373779297,china authorities pulling hijab rm muslim women coronarovirus putting mask every face including authorities china crackdown muslims uyghurgenocide led godless creatures
0.26660507917404175,0.2366936355829239,0.25951290130615234,0.2371884286403656,leaked videos china coronavirus claims victims coronavirusoutbreak
0.26047059893608093,0.25814732909202576,0.24268408119678497,0.2386980503797531,first batch indian passengers air india special flight take wuhan china shortly ani ndtv x
0.26530611515045166,0.23555095493793488,0.25863900780677795,0.2405039668083191,india answer coronavirus where recent govt obsessed renaming cities make look smarterpage subrahmanyamjaishankar wangyi india china coronavirus coronavirusmemes coronavirusoutbreak coronavirusec coronavirus coronarovirus
0.2633282244205475,0.24072930216789246,0.2495850771665573,0.24635747075080872,declaring public health emergency international concern global outbreak ncov happening china happening countries
0.26040688157081604,0.24300561845302582,0.2519867420196533,0.24460077285766602,reversal allow experts china suggests beijings desperation offthecharts wuhancoronavirus
0.24073579907417297,0.23847660422325134,0.26071709394454956,0.26007047295570374,according new study coronavirus scientists found contains four hiv proteins within sequence unlikely fortuitous china
0.24094556272029877,0.23824861645698547,0.2609311044216156,0.25987470149993896,really believe china locking many places deaths likely lying coronavirusuk
0.2421879917383194,0.23712550103664398,0.26511961221694946,0.25556686520576477,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china
0.2673686444759369,0.25110340118408203,0.2410973310470581,0.24043065309524536,cdc issues stmt announcing issued coronavirusrelated federal quarantine united states citizens repatriated january quarantine last days plane left wuhan china ncov
0.2421879917383194,0.23712550103664398,0.26511961221694946,0.25556686520576477,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china
0.238109290599823,0.26006725430488586,0.24350570142269135,0.2583177983760834,update video pretty hard watch reportedly shows government officials forcefully locking individual returned wuhan china another city prc take consideration forceful lockin jon coronavirus coronaoutbreak
0.2438138723373413,0.2372700572013855,0.26481613516807556,0.25409993529319763,americanfilmcontagion released speaks coronavirus starts china spread rest world strangest thing end movie turns cause infection bat reason
0.2623734176158905,0.26095685362815857,0.24365346133708954,0.23301617801189423,coronavirus forces suppliers suspend operations move production elsewhere coronavirus china
0.26674166321754456,0.25677525997161865,0.24545501172542572,0.23102812469005585,breaking iraq state news agency says basra airport deny entry travelers china chinese citizens coronavirus fears
0.26263606548309326,0.259827196598053,0.24283269047737122,0.23470403254032135,pakistan sisters stranded wuhan show life around coronarovirus china
0.2461596131324768,0.2381613701581955,0.2585752606391907,0.25710368156433105,coronavirusoutbreak focuses failures chinas communist state china powder keg old friend good advice allies need lean let
0.25810158252716064,0.25476211309432983,0.24477753043174744,0.24235877394676208,that policy appeasement makes vulnerable attacks chinese diplomats involved encouraging overseas students attack freespeech canadian campuses removed position says conservative
0.2461596131324768,0.2381613701581955,0.2585752606391907,0.25710368156433105,coronavirusoutbreak focuses failures chinas communist state china powder keg old friend good advice allies need lean let
0.2342088371515274,0.2620716392993927,0.242676243185997,0.2610433101654053,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.2599451243877411,0.23784567415714264,0.25861671566963196,0.2435925155878067,january terrified dog yelps barbecued alive vile chinese street market shocking clip released campaigners
0.2631370425224304,0.26310333609580994,0.24135415256023407,0.23240545392036438,students stranded coronavirus lockdown left dozens students stranded china
0.2454458475112915,0.2444407194852829,0.25845059752464294,0.2516627907752991,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done
0.25915613770484924,0.25316867232322693,0.24669571220874786,0.24097943305969238,southcoms adm craig faller sasc testimony while russia cuba china prop illegitimate maduro dictatorship democracies world look way get venezuelan people deserve free prosperous venezuela
0.2600333094596863,0.23704415559768677,0.2594671845436096,0.2434554100036621,mask rest coronavirus outbreak caronavirus china caronavirusoutbreak tips
0.2672184705734253,0.2347998172044754,0.2568988502025604,0.24108275771141052,many coronavirus infected people showed obvious symptoms fell coma suddenly still walking street death toll china way officially reported coronavirusoutbreak wuhancoronavius ncov
0.260541707277298,0.2560858130455017,0.2424577921628952,0.2409147173166275,flight arrived toronto canada officials said one could get plane reports people monitored fever flight coronarvirus china
0.23434655368328094,0.2618703544139862,0.24288402497768402,0.26089903712272644,man got flight china coronavirus continues spread says several passengers coughing board nbcboston necn
0.2607872784137726,0.25058895349502563,0.24632009863853455,0.24230365455150604,shocking evidence people hubei province dropping onto floor ill coronavirus china
0.2429194152355194,0.2361912578344345,0.2615026831626892,0.2593865990638733,people want know like empty mall china coronavirus outbreak weird shanghai become ghosttown fyi super brand mall chinacoronavirus coronaoutbreak
0.26773956418037415,0.2579137086868286,0.23729437589645386,0.23705235123634338,china hiding number death caused coronavirus people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers
0.26073259115219116,0.2390022873878479,0.2582394778728485,0.24202567338943481,itbp created facility chhawla camp new delhi quarantine approximately people arriving wuhan china basic requirements team itbp doctors available x coronavirus himveers
0.2342088371515274,0.2620716392993927,0.242676243185997,0.2610433101654053,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.26112619042396545,0.2545062005519867,0.24329201877117157,0.24107550084590912,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern
0.26171332597732544,0.23983243107795715,0.2585054039955139,0.2399488389492035,coronavirus china wuhan the truth university take good care much provide relevant medical equipment safety precautions halal food twice day pakistani students wuhan said
0.24094556272029877,0.23824861645698547,0.2609311044216156,0.25987470149993896,really believe china locking many places deaths likely lying coronavirusuk
0.26261162757873535,0.2390340268611908,0.2570789158344269,0.24127550423145294,paulbiya regime absolutely zero leadership quality busy killing way peace cameroon anglophone regions left citizens rot wuhan china disgrace
0.259220153093338,0.2408527135848999,0.25768837332725525,0.24223877489566803,book definition fascism world worried coronavirusoutbreak china commerce minister happy since accelerate return jobs north america shameful link comment coronavirus wuhanpneumonia
0.2609086036682129,0.25169748067855835,0.24868792295455933,0.23870599269866943,travelers prepared travel restrictions put effect little advance notice warned americans traveling china amid coronavirusoutbreak
0.26412394642829895,0.2586776316165924,0.23946133255958557,0.23773713409900665,exactly one week since china began working bed hospital wuhan video site today shows complete transformation would hopefully save lives people affected wuhanvirus cornoavirus ncov
0.26583331823349,0.22939658164978027,0.26153966784477234,0.24323047697544098,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak
0.2431970089673996,0.2572983205318451,0.2464924156665802,0.25301221013069153,breaking china s importation saudiarabia s oil indicates beijing tacitly supports maximum pressure iran accompanying sanctions riyadh stablising actor tehran destabilises developing
0.2593056261539459,0.2566644549369812,0.2435082495212555,0.24052166938781738,japan countries denying entry chinese citizens passports issued hubei province coronavirus emergency started singapore gone one step denying entry anyone passport china
0.2612958252429962,0.2565467357635498,0.24188736081123352,0.24027009308338165,help foreigners china get fully informed situation empowered knowledge best practices virus control prevention major chinese cities launched foreign language support services
0.2644932270050049,0.23882156610488892,0.2568114399909973,0.23987384140491486,hongkongs carrie lam dismisses calls close border mainland china despite threats strike action medical sector next week coronavirus wuhancoronavirus
0.2658005952835083,0.26109206676483154,0.2370927929878235,0.23601460456848145,evidence hundreds people standing lines examined front anhui provincial hospital hefei china picture taken yesterday coronavirus
0.239031583070755,0.263887494802475,0.24065855145454407,0.2564223110675812,china s viral video app bans prolife organization via
0.2429194152355194,0.2361912578344345,0.2615026831626892,0.2593865990638733,people want know like empty mall china coronavirus outbreak weird shanghai become ghosttown fyi super brand mall chinacoronavirus coronaoutbreak
0.240935280919075,0.26114389300346375,0.24293525516986847,0.25498563051223755,january footage dog barbecued alive chinese market shared via
0.23272915184497833,0.2640625238418579,0.2393573522567749,0.26385098695755005,delta united american halt flights mainland china
0.240935280919075,0.26114389300346375,0.24293525516986847,0.25498563051223755,january footage dog barbecued alive chinese market shared via
0.23764914274215698,0.26377493143081665,0.24131974577903748,0.2572561800479889,another video person fell floor china coronavirus
0.2585747241973877,0.2572617828845978,0.2421787530183792,0.2419847846031189,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak
0.25810158252716064,0.25476211309432983,0.24477753043174744,0.24235877394676208,that policy appeasement makes vulnerable attacks chinese diplomats involved encouraging overseas students attack freespeech canadian campuses removed position says conservative
0.24878819286823273,0.22855554521083832,0.2635655999183655,0.25909069180488586,chinas beltandroad became global trail trouble good read
0.2628340423107147,0.2392575740814209,0.25827792286872864,0.2396305352449417,coronavirus inside china s hospitals doctors defy chinese regime s narrativesthe china report via
0.26135900616645813,0.25379547476768494,0.24292106926441193,0.2419244945049286,many ways china actually setting new standard outbreak response greatest concern potential virus spread countries weaker health systems illprepared deal ncov
0.23517131805419922,0.26338422298431396,0.2396351844072342,0.2618092894554138,probably best time video china strange particles flying air offense it s beautiful just saying china coronavirus
0.26502010226249695,0.23780235648155212,0.25424790382385254,0.24292969703674316,wynn mgm exposure greater china others big tech names aapl intc qcom avgo nvda nqf nqf recycling tradewar analysis evaluate spx exposure china coronavirus
0.2633282244205475,0.24072930216789246,0.2495850771665573,0.24635747075080872,declaring public health emergency international concern global outbreak ncov happening china happening countries
0.26135215163230896,0.25634288787841797,0.24122890830039978,0.2410760372877121,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage
0.2659023702144623,0.2521032691001892,0.24451494216918945,0.2374793440103531,pilots flight attendants demanding airlines stop flights china health officials declare global emergency rapidly spreading coronavirus pilots filing lawsuit seeking immediate halt
0.2644932270050049,0.23882156610488892,0.2568114399909973,0.23987384140491486,hongkongs carrie lam dismisses calls close border mainland china despite threats strike action medical sector next week coronavirus wuhancoronavirus
0.2468416839838028,0.23661574721336365,0.26037055253982544,0.25617194175720215,jst finishd watching movie contagion released abt coronaviruslike virus tht begins spreading frm china rest world strangest thing tht end turns tht cause infection batwhich reason tht disease currently spread
0.26469650864601135,0.23779918253421783,0.2517458200454712,0.2457585483789444,perspective wuhanoutbreak ncov less fatal sars sars contained within months china experience sarsvirus people die tuberculosis day china flu deaths last year
0.23706671595573425,0.23659221827983856,0.26404932141304016,0.26229169964790344,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses
0.2662871181964874,0.2600365877151489,0.23819123208522797,0.23548497259616852,even chinese government using drones capture peoples temperatures spying confirmed video footages app wechat china coronavirus hubei wuhan
0.2647664248943329,0.2616533935070038,0.23706524074077606,0.23651491105556488,also one thing china hiding number death caused virus credible chinese media outlet interviewed people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers
0.2613454759120941,0.2610655725002289,0.24502980709075928,0.23255911469459534,swedish media calls action attacks chinese officials sweden china
0.24192140996456146,0.257550984621048,0.24491260945796967,0.2556149363517761,convictedbigot former iagov terrybranstad news used taxpayer paid status ambassador china pitch jaredkushner investment deal maybe arrange pay legal fees one also iapolitics ialegis iagov fraud
0.2607872784137726,0.25058895349502563,0.24632009863853455,0.24230365455150604,shocking evidence people hubei province dropping onto floor ill coronavirus china
0.26097872853279114,0.2369077056646347,0.25596487522125244,0.2461487054824829,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook
0.2632986605167389,0.23676341772079468,0.26071250438690186,0.23922549188137054,police china even arresting people refuse put face mask see female dropped floor police officer arrested coronavirus
0.2660532593727112,0.25878840684890747,0.239047572016716,0.23611073195934296,people china trying protect coronarvirus may god
0.25855615735054016,0.24223540723323822,0.2516423761844635,0.2475660741329193,facialrecognition latest form payments china fintech payments iot tech deeplearning machinelearning makeyourownlane ir
0.260491281747818,0.25413063168525696,0.24294525384902954,0.24243280291557312,flight arrived toronto canada said one could get plane reports people monitored fever flight flight number unknown coronarvirus china
0.2342088371515274,0.2620716392993927,0.242676243185997,0.2610433101654053,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.2660209536552429,0.25509312748908997,0.23956353962421417,0.23932234942913055,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst
0.2613454759120941,0.2610655725002289,0.24502980709075928,0.23255911469459534,swedish media calls action attacks chinese officials sweden china
0.2631370425224304,0.26310333609580994,0.24135415256023407,0.23240545392036438,students stranded coronavirus lockdown left dozens students stranded china
0.2631370425224304,0.26310333609580994,0.24135415256023407,0.23240545392036438,students stranded coronavirus lockdown left dozens students stranded china
0.26671069860458374,0.2644785940647125,0.239401176571846,0.22940948605537415,doctors china arrested revealing truth coronavirus
0.24131859838962555,0.23387013375759125,0.26854947209358215,0.25626179575920105,seneca recently held spring festival yearoftherat celebrations across many campuses celebrations featured traditional liondance well student performances including kpop dance playing traditional chinese instruments senecaproud
0.2630757689476013,0.25544488430023193,0.24171410501003265,0.2397652417421341,google temporarily shutting china offices due coronavirus outbreak via technologynews hongkong taiwan lunarnewyear
0.2638739049434662,0.2591443657875061,0.2387717217206955,0.2382100224494934,china using drones speakers communicate people china coronavirus outbreak coronavirus coronavirusoutbreak
0.23706671595573425,0.23659221827983856,0.26404932141304016,0.26229169964790344,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses
0.26220518350601196,0.2578986585140228,0.24240386486053467,0.23749223351478577,coronavirus itbp creates facility swiftly near itbp chhawla camp new delhi quarantine approximately indian families arriving wuhan china families monitored qualified team doctors watch signs infection
0.26342135667800903,0.23837077617645264,0.25500524044036865,0.24320265650749207,shenhua coalmine given goahead destroy koala habitat via australia china notocoal environment ecology wildlife koalas
0.2617354691028595,0.23865114152431488,0.258380651473999,0.2412327378988266,expected world know china could possibly threaten safety whole world it s always politics regarding cover news corruption wif suppression freedom china chinaisterrorist chinavirus coronavirus ncov
0.26378142833709717,0.2392134815454483,0.25530776381492615,0.241697296500206,far people going affected equivalent chernobyl seems line spanish flu steroids chinacoronavirus coronavirusoutbreak coronavirus china pandemic
0.2660532593727112,0.25878840684890747,0.239047572016716,0.23611073195934296,people china trying protect coronarvirus may god
0.2633250951766968,0.23625966906547546,0.257137656211853,0.24327757954597473,meanwhile hospitals china cant keep demand people showing symptoms chough fever thousand patients waiting lines towards hospital examinated coronavirus hubei province
0.2415362000465393,0.23977842926979065,0.2606147527694702,0.2580706477165222,coronavirus global tragedy whole world cooperate gov people china get rid convinced chinese persistence sense responsibility get turbulent stage
0.26412394642829895,0.2586776316165924,0.23946133255958557,0.23773713409900665,exactly one week since china began working bed hospital wuhan video site today shows complete transformation would hopefully save lives people affected wuhanvirus cornoavirus ncov
0.2612958252429962,0.2565467357635498,0.24188736081123352,0.24027009308338165,help foreigners china get fully informed situation empowered knowledge best practices virus control prevention major chinese cities launched foreign language support services
0.26135215163230896,0.25634288787841797,0.24122890830039978,0.2410760372877121,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage
0.2381008118391037,0.2623027563095093,0.24440565705299377,0.25519078969955444,let clear declaration vote confidence china contrary continues confidence china s capacity control outbreak ncov
0.261894553899765,0.2561226487159729,0.24232304096221924,0.23965969681739807,wuhanevacuation update indian nationals queing board special flight one checkin cabin bag allowed passengers many chinese indian officials worked hard make evacuation small time coronarvirus
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.2585747241973877,0.2572617828845978,0.2421787530183792,0.2419847846031189,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak
0.2342088371515274,0.2620716392993927,0.242676243185997,0.2610433101654053,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.26097872853279114,0.2369077056646347,0.25596487522125244,0.2461487054824829,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook
0.26097872853279114,0.2369077056646347,0.25596487522125244,0.2461487054824829,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook
0.24293085932731628,0.23724837601184845,0.2611595392227173,0.2586612403392792,islambeauty china doctor prescribed wash hands times days put water nose due coronavirus muslims performs wudu times day wash hands put water nose islam teaches good thoughts
0.2454458475112915,0.2444407194852829,0.25845059752464294,0.2516627907752991,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done
0.2381008118391037,0.2623027563095093,0.24440565705299377,0.25519078969955444,let clear declaration vote confidence china contrary continues confidence china s capacity control outbreak ncov
0.2595136761665344,0.2578825056552887,0.24696999788284302,0.2356337606906891,said officially china returns work long lunar new year holiday feb
0.2604465186595917,0.257856547832489,0.24142484366893768,0.24027211964130402,china transport ministry said lunarnewyear travel trips jan overall air rail road jan day holiday end overall trips whopping air rail road
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.26360803842544556,0.2357712835073471,0.2582622468471527,0.24235843122005463,world know china could possibly threaten safety whole world it s always politics regarding cover news corruption suppression freedom china chinaisterrorist chinavirus coronavirus
0.2607872784137726,0.25058895349502563,0.24632009863853455,0.24230365455150604,shocking evidence people hubei province dropping onto floor ill coronavirus china
0.26040008664131165,0.23072002828121185,0.2580740451812744,0.2508058547973633,brussels around please join nd feb sunday protest chinas oppression stayinsolidaritywithuyghurs standwithuyghurs ghuljamassacre closethecamps freeuyghurs
0.2659449279308319,0.23702646791934967,0.2543867230415344,0.242641881108284,american airlines cancels china mainland flights americanairlines china coronavirus
0.23684775829315186,0.2617112398147583,0.24053677916526794,0.2609042525291443,straight ccp playbook lying stops working move diversion china wuhan coronavirus oppression
